"id","porB","Favites","porM","PorLob","Mtub","gal","pec","gon","Faviidae","san","fun","pla","AcrpBr","myc","HCBr","Favia","MoAeq","pac","*MOBR","lob","HCEn","poc","*MOEN","dip","PorE","*MOFO","mer","TurbEnc","lep","turb","PorRus","eph","PorP","AcrpTab","mtp","sym","mon","cyp","HCP","HCMa","Alveo","psa","Astreo","Dis-AcroWS","AcrpDi","Ech_lam","HCFo","lepta","hydno","pav","phy","gop","SiteName","Year","Quadrat","MeanSA","MinSA","MaxSA","RangeSA","SdSA","MeanRug","MinRug","MaxRug","RangeRug","SdRug","MeanFD","MinFD","MaxFD","RangeFD","SdFD","MeanHR","MinHR","MaxHR","RangeHR","SdHR","MeanDepth","MinDepth","MaxDepth","RangeDepth","SdDepth","MinSpeed","MaxSpeed","MeanSpeed","MeanFlowDir","AverageDirection","minTemp","maxTemp","meanTemp","TempRange","FlowRange","richness","shannon","evenness"
"Oki11 Quadrat6",12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,5,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki11","2025","Quadrat6",2.81096887790263,1.91948617382655,3.9746452595187,2.05515908569215,0.699590067980543,2.81096887790264,1.91948617382663,3.97464525951876,2.05515908569213,0.699590067980547,2.29405749654,2.06252076335953,2.49994104389523,0.4374202805357,0.162225466658675,0.779022884368896,0.52100944519043,1.12747287750244,0.60646343231201,0.202380585338746,10.9646712331815,10.0669170112791,11.8625600639582,1.7956430526791,0.623534813662293,0,14.94,0.8,"215.22˚","SW",27.43,30.3,29.17,2.87,14.94,60,1.44439578020841,0.352778267255675
"Oki11 Quadrat71",0,0,2,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,"Oki11","2025","Quadrat71",2.81096887790263,1.91948617382655,3.9746452595187,2.05515908569215,0.699590067980543,2.81096887790264,1.91948617382663,3.97464525951876,2.05515908569213,0.699590067980547,2.29405749654,2.06252076335953,2.49994104389523,0.4374202805357,0.162225466658675,0.779022884368896,0.52100944519043,1.12747287750244,0.60646343231201,0.202380585338746,10.9646712331815,10.0669170112791,11.8625600639582,1.7956430526791,0.623534813662293,0,14.94,0.8,"215.22˚","SW",27.43,30.3,29.17,2.87,14.94,33,2.18569541690074,0.625108162495731
"Oki11 Quadrat74",0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki11","2025","Quadrat74",2.81096887790263,1.91948617382655,3.9746452595187,2.05515908569215,0.699590067980543,2.81096887790264,1.91948617382663,3.97464525951876,2.05515908569213,0.699590067980547,2.29405749654,2.06252076335953,2.49994104389523,0.4374202805357,0.162225466658675,0.779022884368896,0.52100944519043,1.12747287750244,0.60646343231201,0.202380585338746,10.9646712331815,10.0669170112791,11.8625600639582,1.7956430526791,0.623534813662293,0,14.94,0.8,"215.22˚","SW",27.43,30.3,29.17,2.87,14.94,69,1.1024149213229,0.260365420691694
"Oki11 Quadrat80",0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,2,"Oki11","2025","Quadrat80",2.81096887790263,1.91948617382655,3.9746452595187,2.05515908569215,0.699590067980543,2.81096887790264,1.91948617382663,3.97464525951876,2.05515908569213,0.699590067980547,2.29405749654,2.06252076335953,2.49994104389523,0.4374202805357,0.162225466658675,0.779022884368896,0.52100944519043,1.12747287750244,0.60646343231201,0.202380585338746,10.9646712331815,10.0669170112791,11.8625600639582,1.7956430526791,0.623534813662293,0,14.94,0.8,"215.22˚","SW",27.43,30.3,29.17,2.87,14.94,35,1.81257800751012,0.509817316381337
"Oki14 Quadrat102",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,3,0,3,2,0,1,0,8,1,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Oki14","2025","Quadrat102",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,46,2.24136508775321,0.585420480959269
"Oki14 Quadrat103",0,0,2,0,0,1,0,0,7,0,0,0,1,0,0,3,0,0,0,1,1,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Oki14","2025","Quadrat103",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,31,2.11895857144055,0.617054882637002
"Oki14 Quadrat104",0,0,1,0,0,0,1,0,3,0,0,0,4,0,0,1,0,0,0,0,0,3,2,0,2,0,3,0,0,0,0,0,0,21,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Oki14","2025","Quadrat104",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,50,1.99679062542192,0.510424049820582
"Oki14 Quadrat121",0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,2,5,0,0,0,0,0,0,0,0,"Oki14","2025","Quadrat121",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,38,1.84371127341486,0.506850200231008
"Oki14 Quadrat122",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"Oki14","2025","Quadrat122",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,27,1.66146286264167,0.504109557053388
"Oki14 Quadrat127",0,0,1,0,0,0,0,0,1,0,0,0,14,0,0,2,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,"Oki14","2025","Quadrat127",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,46,1.91539747519253,0.50028124257053
"Oki14 Quadrat16",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Oki14","2025","Quadrat16",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,17,1.31301059204033,0.46343512915993
"Oki14 Quadrat18",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Oki14","2025","Quadrat18",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,24,1.67222145847645,0.52617782697953
"Oki14 Quadrat21",0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"Oki14","2025","Quadrat21",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,21,1.87245098883927,0.61502289017105
"Oki14 Quadrat23",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki14","2025","Quadrat23",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,6,1.32966134885476,0.742098128510306
"Oki14 Quadrat31",0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Oki14","2025","Quadrat31",2.53769668713268,1.91897618277985,3.16995548328215,1.2509793005023,0.356027410623238,2.53769668713266,1.91897618277982,3.16995548328207,1.25097930050225,0.356027410623251,2.36077713306935,2.25649944450975,2.5320107238287,0.27551127931895,0.072669910757882,0.558471298217773,0.407546520233154,0.71146297454834,0.303916454315186,0.0961668446789109,8.56883825247579,7.36335741263151,9.74716147370434,2.38380406107283,0.824143645850344,0.2,24.89,5.44,"165.52˚","S",26.64,30.26,29.26,3.62,24.69,18,1.84605251469956,0.638690337897317
"Oki15 Quadrat12",0,0,6,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,4,3,0,1,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Oki15","2025","Quadrat12",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,31,2.33793033736206,0.680820922777021
"Oki15 Quadrat14",0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki15","2025","Quadrat14",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,23,1.77874751338237,0.56729414595819
"Oki15 Quadrat24",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,1,3,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki15","2025","Quadrat24",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,27,1.52926799822722,0.463999906670505
"Oki15 Quadrat26",0,0,6,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki15","2025","Quadrat26",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,22,1.64884143961557,0.53342568550754
"Oki15 Quadrat33",0,0,2,1,0,1,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Oki15","2025","Quadrat33",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,28,2.17380734887953,0.652363125444914
"Oki15 Quadrat35",0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,2,1,0,1,7,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki15","2025","Quadrat35",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,36,1.94990708606964,0.544131932761523
"Oki15 Quadrat39",2,0,9,0,0,0,0,0,7,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Oki15","2025","Quadrat39",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,40,2.21705598203054,0.601010688912055
"Oki15 Quadrat44",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki15","2025","Quadrat44",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,10,1.74806734854609,0.759176003468815
"Oki15 Quadrat45",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Oki15","2025","Quadrat45",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,36,1.55246545653628,0.433223734323317
"Oki15 Quadrat46",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Oki15","2025","Quadrat46",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,12,1.93560050545395,0.77894294565113
"Oki15 Quadrat4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oki15","2025","Quadrat4",5.04591439161631,2.1586204166651,12.6052656229988,10.4466452063337,3.43377187653985,5.04609726052406,2.15869864719522,12.6057224502411,10.4470238030459,3.43389631981479,2.22902004379854,1.97027718614943,2.54109769448784,0.57082050833841,0.194249644643537,1.56004500389099,0.421710014343262,2.81353092193604,2.39182090759278,0.776289864647897,10.3517936477709,8.04557988180115,12.6499921981692,4.60441231636805,1.32145534177366,0.44,6.13,1.45,"190.49˚","S",27.97,30.42,29.36,2.45,5.69,22,0.548117880441845,0.177324604470033
